id	status	detail
robot-resource-2d8.ltl	equal	
robot-resource-2d9.ltl	equal	
robot-tasks-real.ltl	equal	
robot-to-target-charging-real.ltl	equal	
robot-to-target-charging-unreal0.ltl	equal	
robot-to-target-charging-unreal1.ltl	equal	
robot-to-target-charging-unreal2.ltl	equal	
robot-to-target-charging-unreal3.ltl	equal	
robot-to-target-charging-unreal4.ltl	equal	
robot-to-target-charging-unreal5.ltl	equal	
robot-to-target-charging-unreal6.ltl	equal	
robot-to-target-charging-unreal7.ltl	equal	
robot-to-target-charging-unreal8.ltl	equal	
robot-to-target-charging0.ltl	equal	
robot-to-target-charging1.ltl	equal	
robot-to-target-charging10.ltl	equal	
robot-to-target-charging11.ltl	equal	
robot-to-target-charging12.ltl	equal	
robot-to-target-charging13.ltl	equal	
robot-to-target-charging14.ltl	equal	
robot-to-target-charging15.ltl	equal	
robot-to-target-charging16.ltl	equal	
robot-to-target-charging17.ltl	equal	
robot-to-target-charging18.ltl	equal	
robot-to-target-charging19.ltl	equal	
robot-to-target-charging2.ltl	equal	
robot-to-target-charging20.ltl	equal	
robot-to-target-charging21.ltl	equal	
robot-to-target-charging22.ltl	equal	
robot-to-target-charging23.ltl	equal	
robot-to-target-charging24.ltl	equal	
robot-to-target-charging25.ltl	equal	
robot-to-target-charging3.ltl	equal	
robot-to-target-charging4.ltl	equal	
robot-to-target-charging5.ltl	equal	
robot-to-target-charging6.ltl	equal	
robot-to-target-charging7.ltl	equal	
robot-to-target-charging8.ltl	equal	
robot-to-target-charging9.ltl	equal	
robot-to-target-unreal0.ltl	equal	
robot-to-target0.ltl	equal	
robot_analyze_samples_v1-real.ltl	equal	
robot_collect_samples_v1-real.ltl	equal	
robot_collect_samples_v2-real.ltl	equal	
robot_collect_samples_v3-real.ltl	equal	
robot_collect_samples_v4-real.ltl	equal	
robot_deliver_products_1-real.ltl	equal	
robot_deliver_products_20.ltl	equal	
robot_deliver_products_30.ltl	equal	
robot_deliver_products_40.ltl	equal	
robot_deliver_products_50.ltl	equal	
robot_grid_pb_2_2_pe_.ltl	equal	
robot_grid_pb_3_3_pe_.ltl	equal	
robot_grid_pb_4_4_pe_.ltl	equal	
robot_grid_pb_5_1_pe_.ltl	equal	
robot_grid_pb_5_5_pe_.ltl	equal	
robot_grid_pb_6_1_pe_.ltl	equal	
robot_grid_pb_6_6_pe_.ltl	equal	
robot_grid_pb_7_7_pe_.ltl	equal	
robot_grid_pb_8_8_pe_.ltl	equal	
robot_repair0.ltl	equal	
robot_repair1.ltl	equal	
robot_repair2.ltl	equal	
robot_repair3.ltl	equal	
robot_repair4.ltl	equal	
robot_repair5.ltl	equal	
robot_running-real.ltl	equal	
round_robin_arbiter_pb_10_pe_.ltl	equal	
round_robin_arbiter_pb_2_pe_.ltl	equal	
round_robin_arbiter_pb_3_pe_.ltl	equal	
round_robin_arbiter_pb_4_pe_.ltl	equal	
round_robin_arbiter_pb_5_pe_.ltl	equal	
round_robin_arbiter_pb_6_pe_.ltl	equal	
round_robin_arbiter_pb_7_pe_.ltl	equal	
round_robin_arbiter_pb_8_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_10_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_11_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_12_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_13_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_14_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_15_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_16_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_1_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_2_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_3_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_4_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_5_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_6_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_7_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_8_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_2_9_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_10_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_11_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_12_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_13_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_14_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_15_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_16_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_1_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_20_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_22_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_2_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_3_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_4_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_50_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_5_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_6_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_7_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_8_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_3_9_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_10_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_11_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_12_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_13_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_14_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_15_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_1_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_2_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_3_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_4_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_5_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_6_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_7_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_8_pe_.ltl	equal	
round_robin_arbiter_unreal1_pb_4_9_pe_.ltl	equal	
round_robin_arbiter_unreal2_pb_2_pe_.ltl	equal	
round_robin_arbiter_unreal2_pb_3_pe_.ltl	equal	
round_robin_arbiter_unreal2_pb_4_pe_.ltl	equal	
round_robin_arbiter_unreal2_pb_5_pe_.ltl	equal	
round_robin_arbiter_unreal2_pb_6_pe_.ltl	equal	
round_robin_arbiter_unreal2_pb_7_pe_.ltl	equal	
rw_arbiter_pb_1_pe_.ltl	equal	
rw_arbiter_pb_2_pe_.ltl	equal	
rw_arbiter_pb_3_pe_.ltl	equal	
rw_arbiter_pb_4_pe_.ltl	equal	
rw_arbiter_pb_5_pe_.ltl	equal	
scheduler-real.ltl	equal	
shift_pb_100_pe_.ltl	equal	
shift_pb_10_pe_.ltl	equal	
shift_pb_125_pe_.ltl	equal	
shift_pb_12_pe_.ltl	equal	
shift_pb_132_pe_.ltl	equal	
shift_pb_16_pe_.ltl	equal	
shift_pb_250_pe_.ltl	equal	
shift_pb_32_pe_.ltl	equal	
shift_pb_500_pe_.ltl	equal	
shift_pb_64_pe_.ltl	equal	
shift_pb_8_pe_.ltl	equal	
simple_arbiter_enc_pb_10_pe_.ltl	equal	
simple_arbiter_enc_pb_11_pe_.ltl	equal	
simple_arbiter_enc_pb_12_pe_.ltl	equal	
simple_arbiter_enc_pb_13_pe_.ltl	equal	
simple_arbiter_enc_pb_14_pe_.ltl	equal	
simple_arbiter_enc_pb_15_pe_.ltl	equal	
simple_arbiter_enc_pb_16_pe_.ltl	equal	
simple_arbiter_enc_pb_32_pe_.ltl	equal	
simple_arbiter_enc_pb_8_pe_.ltl	equal	
simple_arbiter_unreal1_pb_16_1_pe_.ltl	equal	
simple_arbiter_unreal1_pb_16_2_pe_.ltl	equal	
simple_arbiter_unreal1_pb_16_3_pe_.ltl	equal	
simple_arbiter_unreal1_pb_16_4_pe_.ltl	equal	
simple_arbiter_unreal1_pb_16_5_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_10_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_12_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_1_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_2_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_3_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_4_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_5_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_6_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_7_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_8_pe_.ltl	equal	
simple_arbiter_unreal1_pb_2_9_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_11_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_1_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_2_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_3_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_4_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_5_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_6_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_7_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_8_pe_.ltl	equal	
simple_arbiter_unreal1_pb_3_9_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_10_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_12_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_1_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_2_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_3_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_4_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_5_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_6_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_7_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_8_pe_.ltl	equal	
simple_arbiter_unreal1_pb_4_9_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_10_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_1_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_2_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_3_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_4_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_5_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_6_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_7_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_8_pe_.ltl	equal	
simple_arbiter_unreal1_pb_5_9_pe_.ltl	equal	
simple_arbiter_unreal1_pb_6_1_pe_.ltl	equal	
simple_arbiter_unreal1_pb_6_2_pe_.ltl	equal	
simple_arbiter_unreal1_pb_6_3_pe_.ltl	equal	
simple_arbiter_unreal1_pb_6_4_pe_.ltl	equal	
simple_arbiter_unreal1_pb_6_5_pe_.ltl	equal	
simple_arbiter_unreal1_pb_8_8_pe_.ltl	equal	
simple_arbiter_unreal2_pb_10_pe_.ltl	equal	
simple_arbiter_unreal2_pb_25_pe_.ltl	equal	
simple_arbiter_unreal2_pb_2_pe_.ltl	equal	
simple_arbiter_unreal2_pb_3_pe_.ltl	equal	
simple_arbiter_unreal2_pb_4_pe_.ltl	equal	
simple_arbiter_unreal2_pb_50_pe_.ltl	equal	
simple_arbiter_unreal2_pb_5_pe_.ltl	equal	
simple_arbiter_unreal2_pb_60_pe_.ltl	equal	
simple_arbiter_unreal2_pb_6_pe_.ltl	equal	
simple_arbiter_unreal2_pb_75_pe_.ltl	equal	
simple_arbiter_unreal2_pb_7_pe_.ltl	equal	
simple_arbiter_unreal2_pb_8_pe_.ltl	equal	
simple_arbiter_with_hints_pb_10_pe_.ltl	equal	
simple_arbiter_with_hints_pb_12_pe_.ltl	equal	
simple_arbiter_with_hints_pb_15_pe_.ltl	equal	
simple_arbiter_with_hints_pb_2_pe_.ltl	equal	
simple_arbiter_with_hints_pb_4_pe_.ltl	equal	
simple_arbiter_with_hints_pb_6_pe_.ltl	equal	
simple_arbiter_with_hints_pb_8_pe_.ltl	equal	
solitary-real.ltl	equal	
solitary0.ltl	equal	
sort4-real.ltl	equal	
sort40.ltl	equal	
sort41.ltl	equal	
sort42.ltl	equal	
sort50.ltl	equal	
sort51.ltl	equal	
sort52.ltl	equal	
sort53.ltl	equal	
square5x5-real.ltl	equal	
square5x50.ltl	equal	
square5x51.ltl	equal	
square5x52.ltl	equal	
square5x53.ltl	equal	
square5x54.ltl	equal	
storage-GF-64-real.ltl	equal	
tasks-real.ltl	equal	
tasks-unreal0.ltl	equal	
tasks-unreal1.ltl	equal	
tasks-unreal2.ltl	equal	
taxi-service-real.ltl	equal	
taxi-service-u-unreal.ltl	equal	
test2_f2774e0b.ltl	equal	
test3_efe2feaf.ltl	equal	
test4_4b82b1f4.ltl	equal	
test5_6cbc6174.ltl	equal	
test6_0f5381e9.ltl	equal	
test7_2c5b09da.ltl	equal	
test8_88f351a6.ltl	equal	
test9_dd3a27e1.ltl	equal	
test_f3987563.ltl	equal	
thermostat-F-real.ltl	equal	
thermostat-GF-real.ltl	equal	
thermostat-GF-unreal0.ltl	equal	
thermostat-GF-unreal1.ltl	equal	
thermostat-GF-unreal2.ltl	equal	
tmp_13cfc6f2.ltl	equal	
unordered-visits-charging0.ltl	equal	
unordered-visits-real.ltl	equal	
workstation_resupply_pb_1_pe_.ltl	equal	
workstation_resupply_pb_2_pe_.ltl	equal	
workstation_resupply_pb_3_pe_.ltl	equal	
workstation_resupply_pb_4_pe_.ltl	equal	
workstation_resupply_pb_5_pe_.ltl	equal	
workstation_resupply_pb_6_pe_.ltl	equal	
workstation_resupply_pb_7_pe_.ltl	equal	
