file	spec	cluster_id	n_inputs	n_outputs	formula_nodes	formula_bytes	gr_level	has_liveness	has_weak_until	has_release	liveness_class	n_response	n_recurrence	n_eventual	n_until	has_nested_temporal	route	backend	exact	uses_oxidd	reason
tlsf-corpus/load_balancer_unreal1_pb_2_6_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_2_6_pe_.tlsf	0	3	2	98	418	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_2_7_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_2_7_pe_.tlsf	0	3	2	99	420	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_2_8_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_2_8_pe_.tlsf	0	3	2	100	422	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_2_9_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_2_9_pe_.tlsf	0	3	2	101	424	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_10_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_10_pe_.tlsf	0	4	3	173	724	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_11_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_11_pe_.tlsf	0	4	3	176	730	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_12_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_12_pe_.tlsf	0	4	3	179	736	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_1_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_1_pe_.tlsf	0	4	3	146	670	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_2_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_2_pe_.tlsf	0	4	3	149	676	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_3_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_3_pe_.tlsf	0	4	3	152	682	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_4_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_4_pe_.tlsf	0	4	3	155	688	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_5_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_5_pe_.tlsf	0	4	3	158	694	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_6_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_6_pe_.tlsf	0	4	3	161	700	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_7_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_7_pe_.tlsf	0	4	3	164	706	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_8_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_8_pe_.tlsf	0	4	3	167	712	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_3_9_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_3_9_pe_.tlsf	0	4	3	170	718	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_10_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_10_pe_.tlsf	0	5	4	263	1098	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_11_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_11_pe_.tlsf	0	5	4	269	1110	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_12_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_12_pe_.tlsf	0	5	4	275	1122	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_1_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_1_pe_.tlsf	0	5	4	209	990	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_2_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_2_pe_.tlsf	0	5	4	215	1002	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_3_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_3_pe_.tlsf	0	5	4	221	1014	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_4_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_4_pe_.tlsf	0	5	4	227	1026	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_5_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_5_pe_.tlsf	0	5	4	233	1038	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_6_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_6_pe_.tlsf	0	5	4	239	1050	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_7_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_7_pe_.tlsf	0	5	4	245	1062	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_8_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_8_pe_.tlsf	0	5	4	251	1074	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_4_9_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_4_9_pe_.tlsf	0	5	4	257	1086	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_5_2_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_5_2_pe_.tlsf	0	6	5	295	1396	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_5_3_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_5_3_pe_.tlsf	0	6	5	305	1416	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_5_4_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_5_4_pe_.tlsf	0	6	5	315	1436	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_5_5_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_5_5_pe_.tlsf	0	6	5	325	1456	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_5_6_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_5_6_pe_.tlsf	0	6	5	335	1476	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_5_7_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_5_7_pe_.tlsf	0	6	5	345	1496	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_6_1_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_6_1_pe_.tlsf	0	7	6	371	1818	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_6_2_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_6_2_pe_.tlsf	0	7	6	386	1848	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_6_3_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_6_3_pe_.tlsf	0	7	6	401	1878	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_6_4_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_6_4_pe_.tlsf	0	7	6	416	1908	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal1_pb_6_5_pe_.tlsf	tlsf-corpus/load_balancer_unreal1_pb_6_5_pe_.tlsf	0	7	6	431	1938	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal2_pb_2_pe_.tlsf	tlsf-corpus/load_balancer_unreal2_pb_2_pe_.tlsf	0	3	2	93	408	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal2_pb_3_pe_.tlsf	tlsf-corpus/load_balancer_unreal2_pb_3_pe_.tlsf	0	4	3	146	670	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal2_pb_4_pe_.tlsf	tlsf-corpus/load_balancer_unreal2_pb_4_pe_.tlsf	0	5	4	209	990	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal2_pb_5_pe_.tlsf	tlsf-corpus/load_balancer_unreal2_pb_5_pe_.tlsf	0	6	5	285	1376	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal2_pb_6_pe_.tlsf	tlsf-corpus/load_balancer_unreal2_pb_6_pe_.tlsf	0	7	6	371	1818	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal2_pb_7_pe_.tlsf	tlsf-corpus/load_balancer_unreal2_pb_7_pe_.tlsf	0	8	7	467	2318	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/load_balancer_unreal2_pb_8_pe_.tlsf	tlsf-corpus/load_balancer_unreal2_pb_8_pe_.tlsf	0	9	8	573	2874	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_100_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_100_pe_.tlsf	0	100	1	44953	138809	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_10_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_10_pe_.tlsf	0	10	1	448	1289	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_11_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_11_pe_.tlsf	0	11	1	542	1571	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_12_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_12_pe_.tlsf	0	12	1	645	1881	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_13_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_13_pe_.tlsf	0	13	1	757	2219	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_14_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_14_pe_.tlsf	0	14	1	878	2585	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_15_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_15_pe_.tlsf	0	15	1	1008	2979	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_16_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_16_pe_.tlsf	0	16	1	1147	3401	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_25_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_25_pe_.tlsf	0	25	1	2803	8459	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_2_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_2_pe_.tlsf	0	2	1	20	57	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_3_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_3_pe_.tlsf	0	3	1	42	120	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_4_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_4_pe_.tlsf	0	4	1	73	209	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_50_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_50_pe_.tlsf	0	50	1	11228	34409	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_5_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_5_pe_.tlsf	0	5	1	113	324	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_60_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_60_pe_.tlsf	0	60	1	16173	49689	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_6_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_6_pe_.tlsf	0	6	1	162	465	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_70_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_70_pe_.tlsf	0	70	1	22018	67769	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_7_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_7_pe_.tlsf	0	7	1	220	632	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_80_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_80_pe_.tlsf	0	80	1	28763	88649	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_8_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_8_pe_.tlsf	0	8	1	287	825	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_C2_unreal_pb_9_pe_.tlsf	tlsf-corpus/ltl2dba_C2_unreal_pb_9_pe_.tlsf	0	9	1	363	1044	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_R_pb_10_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_10_pe_.tlsf	0	10	1	79	236	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_R_pb_11_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_11_pe_.tlsf	0	11	1	87	262	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_R_pb_12_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_12_pe_.tlsf	0	12	1	95	288	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_R_pb_14_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_14_pe_.tlsf	0	14	1	111	340	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_R_pb_1_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_1_pe_.tlsf	0	1	1	7	20	2	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	GR(2) residual with liveness; no GR backend is available without ltlsynt
tlsf-corpus/ltl2dba_R_pb_2_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_2_pe_.tlsf	0	2	1	15	44	4	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	GR(4) residual with liveness; no GR backend is available without ltlsynt
tlsf-corpus/ltl2dba_R_pb_3_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_3_pe_.tlsf	0	3	1	23	68	7	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	GR(7) residual with liveness; no GR backend is available without ltlsynt
tlsf-corpus/ltl2dba_R_pb_4_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_4_pe_.tlsf	0	4	1	31	92	12	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	GR(12) residual with liveness; no GR backend is available without ltlsynt
tlsf-corpus/ltl2dba_R_pb_5_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_5_pe_.tlsf	0	5	1	39	116	21	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	GR(21) residual with liveness; no GR backend is available without ltlsynt
tlsf-corpus/ltl2dba_R_pb_6_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_6_pe_.tlsf	0	6	1	47	140	38	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	GR(38) residual with liveness; no GR backend is available without ltlsynt
tlsf-corpus/ltl2dba_R_pb_7_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_7_pe_.tlsf	0	7	1	55	164	71	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	GR(71) residual with liveness; no GR backend is available without ltlsynt
tlsf-corpus/ltl2dba_R_pb_8_pe_.tlsf	tlsf-corpus/ltl2dba_R_pb_8_pe_.tlsf	0	8	1	63	188	136	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	GR(136) residual with liveness; no GR backend is available without ltlsynt
tlsf-corpus/ltl2dba_theta_pb_100_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_100_pe_.tlsf	0	102	1	410	1218	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_10_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_10_pe_.tlsf	0	12	1	50	138	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_12_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_12_pe_.tlsf	0	14	1	58	162	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_14_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_14_pe_.tlsf	0	16	1	66	186	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_16_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_16_pe_.tlsf	0	18	1	74	210	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_1_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_1_pe_.tlsf	0	3	1	14	39	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_25_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_25_pe_.tlsf	0	27	1	110	318	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_2_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_2_pe_.tlsf	0	4	1	18	50	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_300_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_300_pe_.tlsf	0	302	1	1210	3818	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_3_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_3_pe_.tlsf	0	5	1	22	61	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_4_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_4_pe_.tlsf	0	6	1	26	72	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_500_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_500_pe_.tlsf	0	502	1	2010	6418	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_50_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_50_pe_.tlsf	0	52	1	210	618	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_5_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_5_pe_.tlsf	0	7	1	30	83	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
