target,diag_index,diag_kind,checkpoint,wrapper_returncode,wrapper_timed_out,wrapper_stdout_bytes,wrapper_stderr_bytes,pid,instance,path,translation_pref,rsimp_ms,rsimp_changed,syntactic_bypass,syntactic_bypass_ms,translation_ms,aut_states,aut_edges,fast_class,fast_class_ms,fast_solve_ms,fast_verdict,preproc,preproc_ms,preproc_states_before,preproc_states_after,preproc_edges_before,preproc_edges_after,cap_census_ms,cap_k,cap_states_at_k,cap_states_finite,cap_states_zero,cap_counting_states,cap_finite_counting_states,simulation_census_ms,simulation_states_after,simulation_states_removed,bool_threshold,max_f,max_f_size,loops,k_attempts,local_probe_runs,local_probe_status,local_probe_forward_apps,local_probe_skipped_over_budget,local_probe_nodes,cpre_skipped,k_bumped_by_local_refutation,cpre_ms,picker_ms,apply_ms,downset_ms,actions_seen,meets_computed,meet_batches,alphabet_input_paths,alphabet_input_nodes,alphabet_output_paths,alphabet_output_nodes,alphabet_bdd_nodes,alphabet_max_output_paths,alphabet_max_output_nodes,alphabet_minimal_output_nodes,alphabet_dominance_tests,alphabet_dominance_declines,alphabet_census_ms,alphabet_dominance_ms,decoded_transition_sets,decoded_unique_transition_sets,decode_ms,equivariant,eq_clients,eq_blocks,eq_orbits,sym_families,sym_indices,sym_matrix,sym_subsets,sym_selected,sym_orbit_sizes,sym_blocks,sym_shared,solve_ms,total_ms,result,final_reason,source_format,tlsf_effective_target,tlsf_gr_level,tlsf_semantics,tlsf_target
prioritized_arbiter_pb_6_pe_.ltl,32,progress,after-rsimp,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,5,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_pb_6_pe_.ltl,33,progress,after-spot-fast,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,fallback,0,1,41,121,gfg-disabled,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_pb_6_pe_.ltl,34,progress,after-translation,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,fallback,0,1,17,49,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_pb_6_pe_.ltl,35,progress,alphabet-census,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,fallback,0,1,41,121,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,41,41,121,121,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,29,9,58,18,373,2,2,0,0,0,0,0,0,0,0,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,8,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_pb_6_pe_.ltl,36,progress,before-solve,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,fallback,0,1,41,121,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,41,41,121,121,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_pb_6_pe_.ltl,37,progress,classic-after-cpre,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,fallback,0,1,41,121,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,41,41,121,121,0,0,0,0,0,0,0,0,0,0,37,6,6,8192,7,0,none,0,0,0,0,0,48.5794,9.36176,8.41655,20.3712,16384,174874,8192,29,9,58,18,373,2,2,0,0,0,0,0,58,58,0,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,232,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_pb_6_pe_.ltl,38,progress,classic-after-picker,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,fallback,0,1,41,121,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,41,41,121,121,0,0,0,0,0,0,0,0,0,0,37,6,6,8192,7,0,none,0,0,0,0,0,48.3877,9.36176,8.41543,20.3679,16382,174850,8191,29,9,58,18,373,2,2,0,0,0,0,0,58,58,0,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,232,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_pb_6_pe_.ltl,39,progress,cpre-after-action,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,fallback,0,1,41,121,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,41,41,121,121,0,0,0,0,0,0,0,0,0,0,37,6,6,8192,7,0,none,0,0,0,0,0,48.3922,9.36176,8.41655,20.3692,16384,174850,8191,29,9,58,18,373,2,2,0,0,0,0,0,58,58,0,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,232,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_pb_6_pe_.ltl,40,progress,cpre-before-intersection,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,fallback,0,1,41,121,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,41,41,121,121,0,0,0,0,0,0,0,0,0,0,37,6,6,8192,7,0,none,0,0,0,0,0,48.3966,9.36176,8.41655,20.3692,16384,174874,8192,29,9,58,18,373,2,2,0,0,0,0,0,58,58,0,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,232,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_pb_6_pe_.ltl,41,progress,solve-loop,0,0,11,13417346,1631267,prioritized_arbiter_pb_6_pe_.ltl,unreal-automaton,small,5,1,fallback,0,1,41,121,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,41,41,121,121,0,0,0,0,0,0,0,0,0,0,37,6,6,14560,8,0,none,0,0,0,0,0,84.1333,16.239,15.0876,36.2367,29118,314559,14559,29,9,58,18,373,2,2,0,0,0,0,0,58,58,0,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,405,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_30_pe_.ltl,1,final,final,124,1,0,14369,1631275,prioritized_arbiter_unreal2_pb_30_pe_.ltl,unreal-automaton,small,6,1,fallback,0,4,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,13,unknown,translation-acceptance-set-limit,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_30_pe_.ltl,2,final,final,124,1,0,14369,1631274,prioritized_arbiter_unreal2_pb_30_pe_.ltl,unreal-formula,small,5,1,fallback,0,6,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,15,unknown,translation-acceptance-set-limit,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_30_pe_.ltl,3,progress,after-decomposition,124,1,0,14369,1631273,prioritized_arbiter_unreal2_pb_30_pe_.ltl,real,small,5,1,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,8,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_30_pe_.ltl,4,progress,after-rsimp,124,1,0,14369,1631273,prioritized_arbiter_unreal2_pb_30_pe_.ltl,real,small,5,1,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_30_pe_.ltl,5,progress,after-decomposition,124,1,0,14369,1631274,prioritized_arbiter_unreal2_pb_30_pe_.ltl,unreal-formula,small,5,1,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_30_pe_.ltl,6,progress,after-rsimp,124,1,0,14369,1631274,prioritized_arbiter_unreal2_pb_30_pe_.ltl,unreal-formula,small,5,1,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_30_pe_.ltl,7,progress,after-decomposition,124,1,0,14369,1631275,prioritized_arbiter_unreal2_pb_30_pe_.ltl,unreal-automaton,small,6,1,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,8,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_30_pe_.ltl,8,progress,after-rsimp,124,1,0,14369,1631275,prioritized_arbiter_unreal2_pb_30_pe_.ltl,unreal-automaton,small,6,1,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,1,final,final,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,fallback,0,2,3,5,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,3,2,5,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,none,0,0,0,0,0,0,0.001743,0,0,0,0,0,1,1,2,2,10,2,2,0,0,0,0,0,2,2,0,declined:no indexed AP families,0,0,0,-,-,-,-,-,-,-,-,0,10,solved,fixedpoint,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,2,progress,after-decomposition,1,0,13,24261,1631403,prioritized_arbiter_unreal2_pb_10_pe_.ltl,real,small,6,1,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,3,progress,after-rsimp,1,0,13,24261,1631403,prioritized_arbiter_unreal2_pb_10_pe_.ltl,real,small,6,1,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,4,progress,after-action-construction,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,fallback,0,2,3,5,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,3,2,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,10,2,2,0,0,0,0,0,2,2,0,declined:no indexed AP families,0,0,0,-,-,-,-,-,-,-,-,0,10,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,5,progress,after-decomposition,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,6,progress,after-preprocessing,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,fallback,0,2,3,5,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,10,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,7,progress,after-rsimp,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,8,progress,after-spot-fast,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,fallback,0,2,3,5,gfg-disabled,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,10,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,9,progress,after-translation,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,fallback,0,2,3,5,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,10,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,10,progress,alphabet-census,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,fallback,0,2,3,5,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,3,2,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,10,2,2,0,0,0,0,0,0,0,0,declined:no indexed AP families,0,0,0,-,-,-,-,-,-,-,-,0,10,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,11,progress,before-solve,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,fallback,0,2,3,5,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,3,2,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,10,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,12,progress,classic-after-picker,1,0,13,24261,1631404,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-formula,small,6,1,fallback,0,2,3,5,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,3,2,5,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,none,0,0,0,0,0,0,0.001743,0,0,0,0,0,1,1,2,2,10,2,2,0,0,0,0,0,2,2,0,declined:no indexed AP families,0,0,0,-,-,-,-,-,-,-,-,0,10,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,13,progress,after-decomposition,1,0,13,24261,1631405,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-automaton,small,6,1,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
prioritized_arbiter_unreal2_pb_10_pe_.ltl,14,progress,after-rsimp,1,0,13,24261,1631405,prioritized_arbiter_unreal2_pb_10_pe_.ltl,unreal-automaton,small,6,1,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,1,final,final,124,1,0,78336,1631413,robot_grid_pb_3_3_pe_.ltl,unreal-automaton,small,3,0,fallback,0,21715,10514,384827,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,21911,unknown,input-push-limit,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,2,progress,after-action-construction,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,353,353,4706,4706,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,169,91,2826,1119,18100,26,19,0,0,0,0,0,1491,1491,8,declined:too few indexed clients,0,0,0,-,-,-,-,-,-,-,-,0,88,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,3,progress,after-decomposition,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,4,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,4,progress,after-preprocessing,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,353,353,4706,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,61,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,5,progress,after-rsimp,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,4,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,6,progress,after-spot-fast,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,60,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,7,progress,after-translation,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,60,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,8,progress,alphabet-census,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,353,353,4706,4706,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,169,91,2826,1119,18100,26,19,0,0,0,0,0,0,0,0,declined:too few indexed clients,0,0,0,-,-,-,-,-,-,-,-,0,72,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,9,progress,before-solve,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,353,353,4706,4706,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,62,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,10,progress,classic-after-cpre,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,353,353,4706,4706,0,0,0,0,0,0,0,0,0,0,82,8192,8192,16,1,0,none,0,0,0,0,0,1646.09,0.944681,43.452,1602.42,158,32768,16,169,91,2826,1119,18100,26,19,0,0,0,0,0,1491,1491,8,declined:too few indexed clients,0,0,0,-,-,-,-,-,-,-,-,0,1735,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,11,progress,classic-after-picker,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,353,353,4706,4706,0,0,0,0,0,0,0,0,0,0,82,8192,8192,16,1,0,none,0,0,0,0,0,399.722,0.944681,20.3041,379.232,145,16384,15,169,91,2826,1119,18100,26,19,0,0,0,0,0,1491,1491,8,declined:too few indexed clients,0,0,0,-,-,-,-,-,-,-,-,0,489,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,12,progress,cpre-after-action,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,353,353,4706,4706,0,0,0,0,0,0,0,0,0,0,82,2048,2048,14,1,0,none,0,0,0,0,0,36.4194,0.339735,7.3874,28.8833,128,4096,13,169,91,2826,1119,18100,26,19,0,0,0,0,0,1491,1491,8,declined:too few indexed clients,0,0,0,-,-,-,-,-,-,-,-,0,125,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,13,progress,cpre-before-intersection,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,353,353,4706,4706,0,0,0,0,0,0,0,0,0,0,82,8192,8192,16,1,0,none,0,0,0,0,0,447.129,0.944681,43.452,403.47,158,32768,16,169,91,2826,1119,18100,26,19,0,0,0,0,0,1491,1491,8,declined:too few indexed clients,0,0,0,-,-,-,-,-,-,-,-,0,536,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
robot_grid_pb_3_3_pe_.ltl,14,progress,solve-loop,124,1,0,78336,1631411,robot_grid_pb_3_3_pe_.ltl,real,small,3,0,fallback,0,55,353,4706,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,353,353,4706,4706,0,0,0,0,0,0,0,0,0,0,82,4096,4096,15,1,0,none,0,0,0,0,0,103.056,0.339735,9.04033,93.8502,132,8192,14,169,91,2826,1119,18100,26,19,0,0,0,0,0,1491,1491,8,declined:too few indexed clients,0,0,0,-,-,-,-,-,-,-,-,0,191,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
